Attack Type,Action Taken,Severity Level,Protocol,Malware Indicators,Device Information,Localidad,Region
1,1,1,1,0,50,251,22
2,0,0,2,0,0,111,4
2,1,0,0,1,0,62,19
1,2,1,0,0,0,63,10
1,0,1,0,0,0,180,27
1,0,0,2,1,0,106,27
2,1,1,2,1,0,147,12
1,2,2,1,0,32,146,9
1,0,1,2,1,0,123,23
2,0,0,2,1,0,307,19
2,1,2,0,1,0,178,24
0,0,1,0,0,0,225,18
0,2,0,0,0,0,275,9
1,1,1,1,1,0,160,16
0,2,0,0,0,0,53,2
1,0,0,2,0,0,226,19
2,1,0,0,0,0,293,13
0,1,0,1,1,162,78,18
0,2,0,1,0,0,205,0
2,1,0,1,0,131,11,17
1,2,2,2,1,0,183,22
2,0,2,0,1,0,88,1
0,0,0,2,0,0,274,4
0,1,1,2,1,0,131,19
1,2,0,1,1,0,261,11
2,0,1,0,1,39,211,27
0,1,1,0,1,0,96,7
0,2,0,0,0,0,86,5
1,1,2,1,1,160,162,6
1,2,2,2,0,0,124,19
1,0,2,2,1,0,109,20
1,1,1,1,1,0,293,4
0,0,1,1,1,118,30,12
1,1,1,2,0,0,292,25
2,2,1,2,0,0,88,26
2,1,2,0,0,0,278,4
1,2,0,2,1,0,109,2
1,0,2,0,0,0,211,0
0,1,2,1,0,0,242,1
1,0,0,2,1,161,294,24
1,0,0,0,0,0,112,25
1,0,1,2,1,0,291,10
0,2,2,2,0,0,236,18
0,0,0,1,0,0,237,11
2,0,0,2,0,0,281,4
2,2,1,2,0,0,245,7
1,2,1,1,1,0,250,2
2,2,0,2,1,0,38,9
1,0,0,1,0,0,174,4
2,2,1,0,1,145,225,7
2,2,1,1,1,164,290,16
0,0,1,0,0,0,292,18
0,0,2,0,0,0,118,3
1,1,1,0,1,0,118,18
2,2,2,1,0,0,51,18
0,2,1,2,1,38,247,25
0,0,1,0,1,0,228,13
2,0,0,1,1,78,315,4
2,2,1,0,0,0,100,18
1,1,1,0,0,0,71,6
1,2,0,1,1,31,192,13
0,0,1,2,1,0,295,7
1,1,2,1,0,3,14,14
0,0,1,0,0,0,95,7
2,2,1,2,0,0,82,3
0,1,0,1,0,0,5,2
0,0,2,1,1,0,182,10
1,0,1,2,1,0,7,12
1,2,1,2,0,0,65,23
2,1,2,1,1,159,52,6
0,2,2,1,0,0,29,24
0,1,1,2,0,0,48,11
0,0,1,1,0,59,206,11
2,0,2,1,0,0,175,12
1,2,0,1,1,0,20,3
1,2,0,1,0,0,108,3
1,2,1,0,1,0,150,8
0,2,0,1,1,0,130,8
1,2,0,2,1,0,56,5
2,0,2,1,0,0,82,20
0,0,0,2,1,0,301,22
0,1,1,0,1,34,81,2
0,2,0,0,1,54,298,19
2,1,2,0,1,0,49,27
2,1,1,2,0,0,48,0
1,2,1,2,1,0,272,26
0,1,0,2,0,0,36,6
0,2,1,2,1,0,71,7
0,2,2,1,1,0,255,0
2,0,1,0,1,0,102,14
0,0,2,0,1,0,228,17
0,0,1,0,1,0,70,0
0,1,1,0,0,0,77,26
0,1,0,1,1,0,20,11
0,2,2,1,0,0,58,20
0,1,0,0,1,0,51,6
2,0,0,1,0,179,308,17
2,1,0,2,0,0,274,15
0,2,0,1,0,0,273,11
2,2,0,1,1,0,280,25
0,0,0,1,1,52,96,18
1,2,2,1,0,0,234,21
1,2,0,0,0,0,278,5
1,1,0,1,0,0,168,15
1,0,2,2,1,0,262,21
0,0,0,1,1,139,44,2
2,1,1,2,0,0,216,2
0,1,1,0,1,75,94,6
1,1,0,2,1,115,175,16
0,1,0,2,0,0,40,9
1,2,0,0,0,0,14,27
0,0,1,1,1,0,198,10
2,2,2,2,1,0,80,20
1,0,0,0,1,0,112,26
0,0,0,1,1,0,38,24
0,2,1,1,1,0,154,0
0,0,1,1,0,0,255,10
2,1,2,0,1,0,156,24
0,2,0,1,1,4,223,21
0,2,1,0,1,0,4,11
1,0,0,2,1,0,270,16
0,1,1,0,0,0,251,22
2,1,2,2,0,0,41,19
2,0,1,2,1,0,210,12
0,2,2,0,1,112,161,18
1,0,0,1,1,0,243,15
1,0,1,0,0,48,287,21
0,2,2,1,1,106,64,19
0,2,1,0,0,44,166,24
2,1,1,0,1,0,284,0
2,1,1,0,1,23,160,5
0,1,1,2,1,0,162,26
0,1,1,2,0,0,57,3
2,0,0,2,0,0,87,19
0,2,0,0,1,0,80,20
0,2,2,1,0,0,312,10
0,0,0,1,0,0,2,13
1,0,1,2,1,0,34,9
1,2,0,1,0,0,17,7
0,1,2,0,0,0,277,22
2,1,0,2,0,0,28,8
0,0,2,0,0,0,98,24
1,2,1,0,1,0,269,24
1,1,1,2,1,0,179,19
0,0,1,1,1,0,96,14
0,0,1,2,0,0,31,24
0,2,0,2,0,51,276,15
2,0,2,0,0,0,55,22
2,1,0,0,0,0,99,20
2,2,1,0,0,0,143,9
2,1,0,0,1,0,219,8
0,0,1,1,0,99,133,11
2,0,0,0,1,0,133,14
2,2,1,0,1,0,288,12
1,0,0,2,1,0,231,17
0,2,1,1,0,0,80,12
1,2,1,0,1,0,229,26
2,0,1,2,0,0,246,4
0,1,1,0,0,0,277,14
2,0,1,1,0,0,178,0
1,1,2,2,0,0,295,26
2,0,0,0,0,0,294,0
2,0,2,0,1,0,226,19
2,1,0,0,0,0,246,21
1,1,1,1,1,47,53,20
1,2,1,1,1,0,167,3
2,0,1,2,1,44,293,3
2,0,1,2,0,0,51,25
0,2,1,2,1,93,167,23
0,2,1,2,0,34,268,8
0,0,1,1,0,0,306,12
1,1,1,1,0,119,248,13
0,2,2,0,1,0,250,19
1,2,1,0,1,100,253,26
1,0,1,0,0,71,145,17
2,0,1,1,0,0,129,23
2,2,1,2,1,0,11,7
1,2,2,1,0,0,53,8
0,0,2,1,0,0,135,14
0,1,0,0,0,0,208,22
2,0,2,1,0,96,229,7
0,2,1,2,1,0,105,26
1,0,1,2,0,0,220,19
0,1,0,2,1,0,231,22
2,1,2,0,0,0,35,14
1,2,2,2,1,0,233,5
0,1,2,0,0,13,213,25
2,1,1,1,1,0,204,27
2,2,2,2,1,0,88,14
0,2,1,0,0,155,40,11
2,1,1,2,1,0,163,22
1,1,0,1,0,0,71,20
1,0,1,0,1,176,10,5
1,1,1,1,1,106,146,16
2,1,0,1,1,0,267,19
1,0,1,2,1,0,310,23
1,1,2,2,0,0,175,27
2,0,2,1,0,27,66,14
1,0,0,2,0,0,33,25
1,0,2,1,0,0,174,5
0,1,0,0,0,0,234,18
2,0,2,1,1,0,44,18
1,0,1,1,0,0,101,2
2,2,1,2,0,77,112,10
1,2,0,2,0,0,6,26
2,2,1,2,0,28,297,21
2,1,0,1,1,0,243,10
2,1,2,0,0,0,153,0
2,0,2,1,1,0,280,3
2,1,0,2,0,0,243,19
1,0,2,0,0,0,88,14
2,1,0,1,0,163,96,14
2,2,0,2,1,82,76,13
1,1,0,2,0,0,4,14
1,2,2,2,1,0,110,11
2,1,0,0,0,0,192,18
1,2,0,2,1,0,140,25
0,2,1,0,0,125,251,23
2,1,0,2,1,20,56,12
0,1,2,2,0,0,118,20
2,1,2,2,0,0,19,9
0,1,0,1,0,0,81,12
1,1,2,1,1,0,145,19
2,0,1,1,0,0,118,0
2,2,2,0,1,0,19,25
0,2,2,0,1,0,280,1
1,1,1,0,0,0,68,22
1,1,1,0,0,0,99,27
1,0,1,2,0,0,219,12
2,1,2,2,0,0,227,24
1,1,0,0,0,153,5,10
1,1,0,1,1,107,238,14
2,1,2,0,0,26,298,16
0,0,1,0,0,0,84,27
2,1,0,1,1,0,248,8
0,2,2,1,1,0,289,14
2,2,1,1,0,0,22,6
0,1,1,1,0,0,30,3
1,0,0,1,1,0,230,11
0,1,2,2,1,0,48,1
1,1,2,1,1,0,98,25
1,0,0,0,1,0,264,8
2,0,0,1,1,0,228,17
1,0,2,0,0,0,130,1
1,0,2,0,0,0,267,15
0,1,0,1,0,0,191,13
1,2,2,1,0,0,164,0
1,0,2,0,0,0,124,14
2,1,1,1,1,0,194,2
2,0,0,1,0,0,3,26
0,0,1,2,0,80,276,3
0,1,1,1,0,0,174,7
1,0,0,0,0,0,91,15
2,2,0,1,0,0,37,4
0,2,1,1,0,17,143,9
0,0,2,0,0,0,188,21
1,1,0,2,1,0,234,7
0,1,0,1,0,105,278,14
0,0,1,1,0,0,31,0
1,2,2,0,1,97,113,21
1,0,1,0,0,0,145,27
1,0,2,2,1,0,116,12
1,1,1,1,1,0,252,18
0,1,0,1,1,0,221,8
2,0,2,1,0,0,153,6
1,1,0,0,1,0,94,25
1,2,1,0,0,0,104,1
2,2,2,0,1,0,268,24
0,1,0,2,1,20,304,23
2,0,2,2,0,0,273,22
0,2,1,2,0,0,67,6
1,2,0,1,1,93,93,27
1,2,0,1,1,0,139,17
2,1,2,0,1,0,55,22
0,1,1,0,1,0,31,25
1,0,1,1,0,0,252,18
0,1,1,1,0,154,305,13
2,2,2,1,1,0,72,1
0,1,2,0,0,104,246,16
0,1,2,1,0,0,181,22
1,0,2,1,0,67,237,17
2,2,0,1,1,0,170,4
1,1,0,1,1,0,96,16
2,1,0,2,1,0,149,16
0,1,1,1,1,0,285,5
2,0,2,2,1,0,78,12
0,2,1,2,1,24,36,3
1,1,0,1,1,0,309,16
2,0,2,0,0,0,293,9
1,2,1,1,1,0,165,10
1,1,1,0,0,0,49,26
0,1,0,0,0,0,195,7
1,2,1,1,1,0,43,14
0,2,0,0,1,0,46,2
1,1,2,1,1,0,278,26
1,0,0,1,1,0,168,19
0,0,0,2,0,0,60,10
2,1,0,2,1,0,11,10
1,0,0,1,0,0,163,7
0,1,1,1,0,0,167,4
0,0,2,2,0,0,64,8
1,1,2,0,0,0,181,25
0,2,2,2,1,0,60,7
1,0,2,1,1,137,61,23
1,2,1,1,1,176,258,25
2,2,2,0,0,128,172,10
1,1,0,0,0,0,242,3
2,2,0,2,1,0,176,5
2,2,0,0,0,0,214,9
1,2,2,2,1,0,313,12
0,2,1,0,1,0,234,15
1,0,1,1,0,0,35,21
2,1,1,0,0,111,245,10
2,0,2,2,1,0,26,19
1,0,0,2,1,152,280,15
0,1,2,1,0,0,250,18
2,2,2,1,1,0,272,16
0,2,2,0,0,0,23,21
1,1,0,2,0,0,220,10
0,2,1,1,0,0,227,8
0,2,2,2,1,0,42,26
0,2,2,2,1,0,103,3
0,2,2,2,0,0,35,11
2,1,1,2,1,0,266,10
0,1,2,1,0,0,91,22
1,2,2,1,0,0,218,24
2,0,2,1,0,0,288,11
1,2,0,2,0,0,213,9
1,2,0,1,0,155,106,12
0,0,0,1,1,0,255,7
0,0,0,2,1,45,100,1
1,2,2,1,0,0,252,20
2,0,0,2,1,0,163,1
1,1,2,1,0,0,245,25
0,1,1,1,0,0,171,27
2,0,1,2,1,0,64,18
0,0,1,1,1,0,278,2
0,1,2,2,0,0,75,12
2,2,1,2,1,89,190,1
1,1,2,0,1,0,9,13
0,1,1,1,0,0,141,18
0,2,2,0,0,0,206,27
2,0,0,0,0,0,161,8
0,2,2,0,1,0,195,15
0,1,2,2,1,144,5,0
0,0,1,1,0,0,310,3
1,2,0,0,1,0,81,13
0,2,0,1,0,0,77,4
1,1,2,1,1,0,211,17
2,1,2,0,1,0,172,27
2,0,0,0,1,0,261,12
0,2,1,2,0,0,30,3
0,2,1,0,0,0,14,20
1,2,2,0,1,0,22,3
0,2,0,2,1,0,111,6
0,1,2,0,0,0,134,15
0,1,2,2,1,0,212,13
1,2,0,2,0,0,172,18
1,1,1,0,0,0,100,10
0,2,2,0,0,0,274,11
0,0,2,0,1,0,200,5
0,1,0,1,0,0,297,26
2,0,1,0,1,0,113,19
1,1,2,0,0,0,130,16
0,1,1,0,0,0,259,5
1,2,1,0,1,0,26,24
0,0,0,2,0,0,240,9
1,1,1,0,1,104,139,10
1,2,0,1,0,0,206,9
0,2,0,0,0,114,202,12
2,2,0,0,1,0,173,10
0,2,0,0,1,48,115,4
0,1,0,1,1,0,159,7
1,2,1,2,0,85,237,25
2,0,0,0,0,0,195,8
1,2,2,2,0,0,157,23
0,0,1,1,0,0,103,13
1,1,1,0,1,0,27,14
0,0,1,1,0,0,117,19
2,1,1,0,0,0,61,1
1,0,2,1,1,9,122,19
1,1,2,1,0,0,164,7
2,2,0,0,1,0,80,15
2,1,2,2,0,0,166,18
2,2,0,2,0,0,159,14
2,0,1,2,1,90,205,22
1,1,2,0,0,0,302,26
1,1,0,1,0,0,148,12
2,0,1,0,1,0,301,9
1,1,0,2,0,1,240,21
2,2,2,0,0,152,69,4
2,2,0,2,1,0,17,20
2,2,0,1,0,0,175,9
0,2,1,1,0,0,42,23
1,1,1,0,0,0,246,14
2,2,2,2,0,26,145,16
2,1,1,1,1,0,267,12
1,2,2,1,0,0,112,26
0,2,1,1,1,0,50,18
1,1,0,2,1,0,202,21
0,1,2,0,1,138,299,13
2,0,0,0,0,0,109,13
1,0,0,0,0,0,100,24
1,0,2,1,1,0,186,3
1,1,1,0,1,0,45,4
1,0,2,1,1,0,140,15
1,1,2,2,1,65,1,21
0,0,1,0,0,0,157,5
2,1,2,1,1,0,237,1
0,1,1,1,0,0,270,10
0,1,1,2,1,13,54,27
0,0,2,1,0,59,80,17
0,1,1,0,0,0,267,27
1,1,0,0,1,0,306,12
2,2,2,1,1,54,80,11
2,1,0,2,1,0,186,24
0,0,2,0,0,0,166,24
2,2,0,2,0,0,153,7
1,2,2,0,1,0,196,2
2,0,1,1,0,0,219,18
1,2,1,1,1,0,13,25
0,1,2,0,1,0,122,13
1,2,2,1,0,160,79,25
0,0,2,1,0,0,100,15
2,2,0,2,0,0,260,9
1,0,0,2,1,81,211,13
2,1,1,0,0,0,50,14
2,1,1,0,0,0,228,25
0,2,2,2,0,0,179,18
1,2,2,0,0,0,259,17
2,2,1,2,1,0,38,17
1,0,1,1,1,158,266,22
0,1,2,1,0,0,76,25
0,0,2,0,0,0,81,7
1,1,0,2,1,0,37,1
1,2,1,1,1,0,149,22
0,0,2,1,0,0,310,25
2,0,1,2,1,0,304,20
2,1,2,2,1,0,294,26
1,2,2,1,1,0,104,0
1,1,1,0,1,172,243,15
1,1,2,1,0,0,195,5
0,0,1,2,1,36,53,1
0,1,0,0,0,0,9,16
2,0,2,1,0,0,132,0
0,2,0,1,1,0,41,21
2,1,0,1,0,0,51,1
1,0,2,0,0,0,150,14
1,0,2,1,0,0,257,3
0,2,0,0,0,0,24,26
1,1,0,1,1,141,1,26
0,1,1,1,1,0,284,11
1,2,1,2,0,0,155,13
1,2,1,2,1,0,169,17
2,1,1,0,1,83,295,22
1,2,0,0,0,97,241,26
0,0,0,1,0,0,2,19
1,2,0,0,1,0,298,0
1,0,1,1,1,24,76,6
0,0,2,1,1,138,152,6
2,2,2,2,1,2,149,0
2,0,0,0,1,0,214,9
0,0,1,2,1,0,209,26
0,0,0,0,0,0,235,2
1,1,1,0,1,0,210,16
0,1,0,1,0,0,193,18
0,2,1,2,1,0,118,27
1,2,0,1,0,0,79,19
1,1,2,0,1,0,166,22
2,1,1,0,1,0,191,18
0,2,1,1,0,0,106,21
0,0,1,2,0,85,289,19
1,0,0,0,0,0,31,15
2,1,2,1,0,12,66,23
0,2,2,0,0,0,127,25
0,0,2,1,0,49,37,18
0,2,1,1,1,0,130,13
2,2,1,1,1,0,286,7
0,2,0,2,0,0,294,26
0,2,0,0,1,0,17,21
1,1,2,0,0,171,225,9
2,1,2,2,1,0,249,7
1,0,0,2,0,0,302,19
1,2,2,2,1,0,27,9
0,0,1,1,1,150,149,24
1,0,0,0,0,0,24,0
0,0,1,2,0,0,238,26
1,0,1,1,0,0,291,27
0,2,1,1,1,48,82,14
2,2,0,2,1,0,150,1
0,0,1,0,1,0,208,15
0,0,0,2,1,0,278,25
1,0,0,0,1,0,286,15
0,0,1,0,1,0,200,14
1,1,0,0,1,0,63,2
1,2,2,1,0,0,79,25
1,1,1,0,1,0,74,18
1,2,0,0,0,106,110,8
2,2,0,0,1,0,13,13
1,1,1,0,1,0,175,15
2,0,2,0,1,0,34,26
2,2,1,1,0,0,149,15
2,0,1,2,0,0,124,10
2,0,2,2,0,0,275,21
1,1,1,2,0,0,69,11
1,1,0,1,0,170,280,22
1,2,0,1,1,40,310,5
0,0,1,1,1,0,13,27
0,1,2,1,0,0,8,20
0,0,2,1,1,0,47,1
2,0,2,2,0,0,86,11
1,0,1,1,0,0,88,2
1,0,1,1,0,0,185,13
0,0,1,1,1,0,145,7
2,1,2,1,1,0,92,12
2,0,0,1,0,0,198,4
1,2,0,1,0,0,88,8
1,1,1,0,0,165,165,16
2,1,2,0,0,59,36,1
1,1,2,2,1,0,42,16
2,2,0,0,1,140,12,20
1,0,2,1,0,0,166,23
2,2,2,1,1,0,264,22
0,0,1,2,0,0,105,6
0,1,0,0,1,94,265,9
1,0,1,1,0,157,312,16
0,2,2,0,1,0,36,19
0,0,2,1,0,0,174,8
0,2,1,1,0,0,197,10
0,1,2,1,1,0,195,1
1,2,0,1,0,0,10,16
1,1,2,1,0,0,33,17
0,1,0,2,0,112,71,11
2,0,1,0,1,0,303,12
0,0,0,2,0,79,154,19
0,2,2,0,1,42,63,18
0,2,1,1,1,0,284,22
0,2,0,1,1,0,255,11
0,1,0,0,1,0,194,1
0,2,0,0,1,0,194,20
2,2,0,2,0,0,59,22
2,2,0,0,1,0,181,26
2,0,0,1,0,0,294,6
2,2,1,2,1,0,46,22
0,2,2,1,1,0,304,11
2,1,1,0,1,0,68,18
2,1,2,0,1,152,76,1
2,2,1,1,0,0,10,11
1,2,2,1,0,161,256,20
2,1,1,2,1,0,291,2
2,1,1,1,0,0,134,19
0,0,1,0,0,0,192,10
0,1,1,0,0,0,187,19
2,1,2,2,1,0,192,2
0,2,2,2,1,76,116,16
2,2,2,2,0,0,278,18
0,2,2,1,1,34,210,21
0,2,0,2,0,0,189,21
1,0,1,2,0,114,270,15
0,2,1,0,1,0,69,19
1,0,1,2,1,0,299,26
0,1,0,2,1,0,186,3
2,2,1,0,0,0,235,9
1,0,1,1,0,47,114,17
1,1,2,1,0,177,298,10
2,0,2,2,0,36,249,25
2,2,1,0,0,0,275,14
2,1,2,2,0,0,308,18
1,0,1,1,1,0,96,9
2,0,1,1,1,0,312,19
1,0,1,2,0,0,293,6
1,1,0,2,1,0,286,26
0,1,0,1,0,0,3,2
0,0,1,2,0,0,60,20
2,0,2,2,1,0,242,9
1,1,2,1,1,0,211,13
1,0,0,0,0,0,131,0
1,2,2,1,1,0,20,5
2,1,0,1,0,0,106,19
2,2,1,2,0,0,20,6
2,2,2,2,0,0,156,12
0,1,0,1,0,0,164,2
0,0,1,0,1,0,269,8
1,2,0,0,1,0,230,2
2,2,2,1,1,14,126,10
1,2,2,0,1,112,203,2
2,1,2,2,0,0,5,1
0,0,2,1,0,0,138,0
0,2,1,1,0,21,82,14
1,2,1,1,0,0,114,1
1,2,2,2,1,107,260,9
0,0,0,0,1,0,97,24
0,0,0,2,1,0,136,4
1,2,2,1,0,0,53,13
0,1,0,1,1,0,252,7
1,1,2,0,1,0,183,9
2,0,1,2,0,121,157,26
2,1,1,0,1,0,299,24
0,0,0,0,0,0,310,12
0,1,1,2,1,0,90,0
2,1,0,0,0,12,129,16
1,1,0,1,1,0,151,20
2,0,1,1,0,98,247,12
2,2,2,2,0,0,307,11
1,0,0,1,0,162,36,23
0,1,2,0,0,0,42,8
1,1,0,0,0,0,190,20
2,2,2,0,1,0,80,11
1,0,1,0,0,0,218,11
0,1,1,2,1,152,8,16
2,2,0,0,1,0,30,6
2,1,0,0,1,0,244,17
2,2,2,1,0,0,133,20
1,1,2,0,0,86,107,2
1,2,2,0,1,0,270,9
0,2,0,1,0,0,203,11
2,0,2,0,1,0,15,8
1,0,0,2,1,0,286,1
1,1,1,2,0,0,124,24
2,2,0,0,0,0,160,18
1,2,0,1,0,0,64,13
0,2,2,1,0,174,199,7
2,1,0,0,1,0,176,10
0,0,0,2,0,0,49,13
1,0,1,1,0,0,313,14
0,2,2,1,1,0,210,16
1,0,0,1,1,0,34,15
0,0,0,2,0,114,288,22
2,1,2,2,1,0,21,0
2,0,0,0,0,0,230,8
2,1,1,1,1,0,277,6
0,0,0,1,1,0,102,3
2,2,1,1,0,132,293,16
0,0,1,1,1,9,36,25
2,0,2,1,0,0,98,27
1,2,1,2,1,123,250,23
0,1,1,1,1,0,144,25
0,2,0,2,1,0,48,12
1,2,0,1,0,21,231,19
1,0,2,2,0,0,158,9
0,0,1,0,0,0,50,24
1,2,0,2,0,0,10,9
1,1,0,1,0,0,124,1
1,0,2,2,1,0,261,24
2,1,0,2,1,136,167,13
0,0,0,1,0,0,130,25
1,0,2,1,1,0,258,4
0,2,1,2,1,0,146,27
2,2,2,2,0,0,248,20
1,1,0,2,0,0,61,23
1,1,1,1,0,11,271,26
2,2,2,2,1,0,170,14
2,1,2,1,0,0,114,4
0,1,0,2,1,0,0,7
2,0,2,0,1,0,182,24
1,2,2,0,1,0,311,5
2,1,1,2,0,0,266,12
1,0,1,1,0,0,171,25
0,2,2,0,0,0,258,15
2,2,0,2,1,0,236,4
0,1,0,2,0,126,85,3
1,1,2,1,0,0,301,13
1,0,1,2,1,0,228,7
2,1,1,0,1,0,227,3
1,1,2,2,0,0,86,26
0,0,0,1,1,0,294,12
2,1,2,0,1,0,149,26
0,2,1,1,0,158,184,23
1,2,0,2,1,0,182,13
1,0,1,0,1,0,128,19
0,0,2,2,1,0,272,15
2,1,0,1,0,0,262,27
1,2,2,2,0,0,136,26
2,1,0,2,0,163,24,22
2,2,1,2,0,0,46,27
1,2,1,2,1,0,298,26
0,2,1,0,0,139,169,26
0,2,1,0,1,0,104,15
0,0,1,2,1,0,42,3
1,2,0,0,1,52,236,15
2,2,0,2,0,0,281,11
0,2,0,2,1,0,123,12
0,0,2,1,0,0,54,25
0,1,2,1,1,0,141,14
1,1,0,0,1,0,308,1
2,2,1,1,1,0,315,1
0,1,0,1,1,0,254,21
2,1,1,2,0,0,194,15
1,0,1,2,1,136,173,16
2,1,1,1,0,0,125,23
0,0,0,0,0,89,165,8
1,0,2,1,1,0,66,23
1,1,0,2,0,0,79,27
2,0,2,2,1,0,274,20
0,1,1,1,1,0,245,19
1,1,0,2,1,0,176,16
2,1,0,1,1,0,9,8
0,2,0,1,1,88,256,18
1,1,2,0,1,0,208,17
1,1,0,1,0,0,10,24
0,0,0,2,1,132,45,15
0,0,2,1,0,0,78,12
1,1,0,2,1,0,294,25
1,1,1,1,0,131,212,4
2,1,0,2,0,0,11,3
2,0,1,0,1,43,214,26
1,1,1,1,0,0,303,20
1,1,0,2,1,0,289,12
0,0,1,0,1,58,114,7
0,0,1,2,0,0,217,8
1,2,0,0,1,0,100,9
1,2,1,1,0,73,85,20
0,2,2,2,1,0,176,27
0,1,2,1,0,0,43,8
2,0,1,2,0,0,9,21
1,2,2,1,1,0,149,20
1,1,1,1,1,0,199,2
2,0,0,2,0,0,239,2
2,0,0,1,1,0,106,21
1,0,0,2,1,0,245,1
0,0,2,0,0,0,162,15
0,1,0,1,1,0,206,0
2,0,2,1,0,0,63,17
1,1,1,2,0,0,50,7
1,1,0,2,1,0,211,0
1,0,1,0,0,0,33,23
2,1,0,1,1,0,309,15
2,2,0,0,1,0,30,21
0,2,1,0,1,0,53,6
1,1,2,2,1,38,169,1
2,2,2,0,0,0,135,22
0,1,1,0,0,0,269,3
2,0,0,2,1,0,7,0
2,0,2,2,0,0,302,7
0,1,1,0,1,0,195,16
1,2,2,1,1,0,244,3
1,0,2,0,0,0,141,16
2,2,0,0,1,120,284,15
0,2,1,0,1,0,199,13
2,2,1,2,1,0,126,26
1,0,2,2,0,0,243,1
0,1,2,0,0,0,302,5
2,0,2,0,0,0,263,25
1,2,0,1,1,0,58,19
0,2,0,0,1,0,60,8
1,0,1,1,0,0,222,27
0,0,1,1,0,0,64,12
2,0,0,0,1,0,44,12
0,1,0,0,1,0,229,1
2,2,2,1,0,0,269,9
0,1,1,2,1,0,232,23
0,2,1,0,1,0,3,25
2,0,1,2,0,23,100,1
2,1,1,0,0,0,221,17
2,0,1,1,0,0,261,13
1,0,1,0,1,0,264,12
1,1,1,0,1,0,228,12
1,1,0,2,0,156,277,8
2,1,0,1,1,0,141,5
1,0,2,0,1,0,74,20
1,1,1,0,1,0,6,22
0,0,1,0,1,0,128,23
2,0,2,2,1,0,303,12
0,2,2,1,1,0,311,4
1,1,1,1,1,0,122,16
1,2,2,0,0,0,223,2
1,2,2,1,1,0,264,7
0,2,2,2,1,29,239,3
1,2,2,1,0,0,47,22
0,1,1,2,0,0,151,13
2,1,0,2,0,0,152,0
0,0,2,2,0,0,211,7
1,2,0,2,0,138,232,22
2,1,2,1,1,0,20,19
1,2,1,0,0,0,5,21
2,0,2,2,0,0,258,5
2,2,1,1,0,0,267,23
1,0,2,0,1,105,102,3
2,1,0,2,1,40,87,8
0,1,0,0,0,0,26,1
1,2,0,2,0,0,85,25
2,2,2,0,1,0,276,15
0,0,2,2,0,51,297,26
2,2,2,1,0,0,198,3
1,0,0,2,1,0,85,10
2,0,1,0,0,73,230,23
0,0,2,1,0,0,18,17
1,1,0,1,0,0,1,17
2,0,1,2,1,0,244,24
0,2,0,1,0,175,192,0
2,0,0,1,0,0,135,14
0,0,1,2,0,0,199,13
0,2,1,0,1,0,57,24
2,1,0,1,1,154,10,9
2,2,0,2,1,0,305,9
1,1,0,0,0,0,197,24
1,1,0,0,0,0,79,25
0,0,2,0,1,0,257,6
0,0,0,1,0,0,115,18
2,1,2,0,1,0,7,6
1,0,2,2,1,60,71,3
2,1,1,2,1,112,73,14
2,2,2,1,0,0,310,25
1,2,0,1,0,0,108,3
1,2,0,0,1,166,252,16
1,2,1,0,1,0,253,27
0,1,1,0,1,0,57,0
0,2,0,0,1,0,278,18
0,1,1,0,1,0,210,0
2,1,0,2,1,0,293,9
2,1,2,2,0,0,186,12
0,1,2,1,0,0,50,11
1,2,2,0,1,0,213,18
2,0,1,0,0,0,116,25
0,0,1,2,0,82,272,5
1,0,2,0,0,0,217,9
2,0,0,2,1,0,134,13
2,0,2,2,1,0,235,18
0,0,1,0,0,39,286,17
2,0,0,0,0,0,191,11
0,2,0,2,0,0,156,17
2,1,1,0,1,163,167,16
2,1,2,0,1,0,223,6
0,0,0,1,0,180,64,0
0,0,0,1,1,120,222,2
0,1,1,1,0,0,210,12
0,1,1,0,0,0,113,12
1,1,2,2,0,0,51,24
0,2,2,0,1,0,251,20
1,2,1,0,1,0,79,5
2,1,1,2,0,0,279,18
2,0,0,1,0,0,298,8
1,1,1,0,0,0,171,24
0,1,1,2,0,0,140,13
2,2,1,2,0,0,217,27
1,1,2,0,1,0,302,26
1,1,2,1,0,0,147,8
0,0,2,1,0,0,248,8
2,1,0,2,1,0,293,5
1,1,0,1,0,0,232,19
0,2,2,1,1,0,20,18
2,1,0,1,0,0,205,9
1,2,1,2,1,0,187,2
0,0,1,0,1,0,181,7
2,1,0,0,0,31,10,24
2,0,2,1,0,0,259,0
2,0,1,0,1,0,242,16
2,1,0,0,1,0,251,5
0,1,0,1,1,92,213,20
2,0,0,0,1,0,122,6
2,2,0,2,1,139,28,20
2,1,0,0,0,0,129,2
0,1,1,0,1,0,298,15
2,1,1,0,1,0,281,9
2,2,0,0,0,0,288,5
1,2,0,0,0,0,30,4
2,1,2,2,1,0,226,21
1,0,0,0,1,51,259,1
0,0,1,2,1,0,0,24
2,2,2,2,0,0,26,2
0,1,1,2,0,0,192,19
1,0,2,2,1,0,89,11
0,2,2,1,1,0,4,14
1,1,2,0,0,0,46,17
0,1,1,2,0,0,305,20
2,1,2,0,0,0,258,9
1,2,1,0,0,0,0,22
1,1,1,1,0,0,236,12
2,2,2,2,1,0,251,12
2,1,2,1,1,0,145,3
0,2,2,2,0,0,103,1
2,1,1,2,0,0,275,25
